type,src,dst,status
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-LeftSuperiorLongitudinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-LeftUncinate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-LeftVerticalOccipital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-RightAnteriorThalamic_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-RightArcuate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-RightCingulumCingulate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-RightCorticospinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-RightInferiorFrontooccipital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-RightInferiorLongitudinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-RightPosteriorArcuate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-RightSuperiorLongitudinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-RightUncinate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-RightVerticalOccipital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-CallosumAnteriorFrontalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-CallosumMotorCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-CallosumOccipitalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-CallosumOrbitalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-CallosumPosteriorParietalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-CallosumSuperiorFrontalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-CallosumSuperiorParietalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-CallosumTemporalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-CallosumTemporalCore_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-LeftAnteriorThalamicCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-LeftArcuateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-LeftCingulumCingulateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-LeftCorticospinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-LeftInferiorFrontooccipitalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-LeftInferiorLongitudinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-LeftPosteriorArcuateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-LeftSuperiorLongitudinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-LeftUncinateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-LeftVerticalOccipitalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-RightAnteriorThalamicCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-RightArcuateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-RightCingulumCingulateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-RightCorticospinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-RightInferiorFrontooccipitalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-RightInferiorLongitudinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-RightPosteriorArcuateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-RightSuperiorLongitudinalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-RightUncinateCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_core_bundles/sub-E1600251E_ses-03_desc-RightVerticalOccipitalCore_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/sub-E1600251E_ses-03_desc-masked_b0ref.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/sub-E1600251E_ses-03_b0ref.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/sub-E1600251E_ses-03_space-ACPC_desc-template_anat.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/sub-E1600251E_ses-03_desc-bundles_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/sub-E1600251E_ses-03_desc-mapping_from-ACPC_to-mni_xform.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/sub-E1600251E_ses-03_desc-profiles_tractography.csv,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/sub-E1600251E_ses-03_desc-prealign_from-ACPC_to-mni_xform.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/sub-E1600251E_ses-03_desc-profiles_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/sub-E1600251E_ses-03_space-mni_b0ref.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumAnteriorFrontalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumAnteriorFrontalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumAnteriorFrontalInclude2_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumMotorInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumMotorInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumMotorInclude2_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumOccipitalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumOccipitalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumOccipitalInclude2_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumOrbitalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumOrbitalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumOrbitalInclude2_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumPosteriorParietalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumPosteriorParietalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumPosteriorParietalInclude2_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumSuperiorFrontalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumSuperiorFrontalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumSuperiorFrontalInclude2_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumSuperiorParietalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumSuperiorParietalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumSuperiorParietalInclude2_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumTemporalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumTemporalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-CallosumTemporalInclude2_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMajorEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMajorInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMajorInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMajorInclude2_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMajorStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMajor_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMinorEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMinorInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMinorInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMinorInclude2_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMinorStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-ForcepsMinor_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftAnteriorThalamicEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftAnteriorThalamicInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftAnteriorThalamicInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftAnteriorThalamicStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftAnteriorThalamic_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftArcuateEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftArcuateInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftArcuateInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftArcuateStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftArcuate_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftCingulumCingulateEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftCingulumCingulateInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftCingulumCingulateInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftCingulumCingulate_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftCorticospinalEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftCorticospinalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftCorticospinalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftCorticospinalStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftCorticospinal_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftInferiorFrontooccipitalEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600281B/ses-03/dwi/ROIs/sub-E1600281B_ses-03_space-ACPC_desc-LeftInferiorFrontooccipitalExclude0_mask.json,,no-change
